ISIN,DESCRIPTION,Par Value,PRICE,MARKET_VALUE,WEIGHT,ISSUE_DT,MATURITY,BICS_LEVEL_1_SECTOR_NAME,AMT_ISSUED,AMT_OUTSTANDING,CRNCY,CNTRY_OF_RISK,DEBT_EBITDA,CUR_EV_COMPONENT,EV_TO_T12M_EBITDA,EBITDA_TO_INTEREST_EXPN,BB_1YR_DEFAULT_PROB,RSK_BB_IMPLIED_CDS_SPREAD,GUARANTOR,INVESTMENT_GRADE,DUR_MID,CNVX_MID,YAS_YLD_SPREAD,YAS_OAS_SPRD,Z_SPRD_MID
US927804FP40,D 4.65 08/15/43,585000,102.409,607933,0.011983662,8/15/2013,8/15/2043,Utilities,585000000,585000000,USD,US,3.35726257,12019,#N/A N/A,8.228744939,0.0020868,127,0,1,14.68963859,2.862261376,130.418,143.6061176,144.2878158
US86765BAR06,ETP 4.4 04/01/21,600000,100.43399,607811,0.011981258,11/17/2015,4/1/2021,Energy,600000000,600000000,USD,US,4.790724306,39861.5,10.85444805,3.464468864,0.005397403,270,1,1,2.115974,0.05445321,127.0445,113.4963838,114.9142105
US26444HAE18,DUK 3.8 07/15/28,600000,99.492,607782,0.011980686,6/21/2018,7/15/2028,Utilities,600000000,600000000,USD,US,4.316314554,7355,#N/A N/A,5.541218638,0.00384426,141,0,1,7.97466321,0.730048855,96.0444,91.26764126,93.11775909
US025537AM37,AEP 4.3 12/01/28,600000,101.15,607760,0.011980252,11/30/2018,12/1/2028,Utilities,600000000,600000000,USD,US,4.498598597,24015,11.36689139,6.365139665,6.33127E-06,48,0,1,8.040023398,0.737014769,126.2935,120.8726524,123.1046408
US723787AK36,PXD 3.95 07/15/22,600000,99.655,607608,0.011977256,6/26/2012,7/15/2022,Energy,600000000,600000000,USD,US,0.263799053,810,10.94859145,12.96078431,2.11528E-05,58,0,1,3.324883334,0.127920054,126.0828,110.8628483,114.9642994
US575718AB76,MASSIN 4.678 07/01/14,550000,108.379,607591,0.011976921,4/8/2014,7/1/2114,Consumer Discretionary,550000000,550000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,1,22.86544095,9.635661908,114.2819,128.7029776,155.1662867
US907818ET19,UNP 3.2 06/08/21,600000,99.612,607485,0.011974831,6/8/2018,6/8/2021,Industrials,600000000,600000000,USD,US,1.951170074,20511,13.10843494,14.13908206,1.17659E-05,49,0,1,2.405646011,0.068682106,59.9998,48.05007478,48.29752541
US828807CR63,SPG 3 ? 02/01/24,600000,99.857,607330,0.011971776,1/21/2014,2/1/2024,Financials,600000000,600000000,USD,US,5.391824947,23734.215,18.39970848,5.139272269,2.1007E-06,109,0,1,4.651371661,0.245073054,100.2545,86.28988674,89.63600247
US608190AJ33,MHK 3.85 02/01/23,600000,99.799,607200,0.011969213,1/31/2013,2/1/2023,Consumer Discretionary,600000000,600000000,USD,US,1.527404413,2810.301,9.204819396,57.8845103,0.001236932,216,0,1,3.805113236,0.165646249,110.9383,96.15881919,100.0013288
US72650RBE18,PAA 4.7 06/15/44,700000,84.431,607193,0.011969075,4/23/2014,6/15/2044,Energy,700000000,700000000,USD,US,5.359550562,11832,17.09890001,3.488235294,0.000426788,141,0,0,13.7742685,2.668080788,274.511,288.8897389,289.0143976
US690742AD30,OC 4.2 12/15/22,600000,99.112,607062,0.011966493,10/22/2012,12/15/2022,Materials,600000000,600000000,USD,US,2.803486529,3579,8.198888793,#N/A N/A,0.000584996,136,0,0,3.648602837,0.15356287,158.8371,144.6542683,148.0920833
US88579YBC49,MMM 3 ? 09/14/28,600000,100.25099,606823,0.011961782,9/14/2018,9/14/2028,Materials,600000000,600000000,USD,US,1.244422464,11386,15.39200117,29.08074534,2.50513E-06,65,0,1,8.051567023,0.735138253,69.9972,64.7623233,67.16885957
US126408GU17,CSX 5 ? 04/15/41,550000,109.456,606798,0.011961289,10/21/2010,4/15/2041,Industrials,550000000,550000000,USD,US,2.098773728,12510,12.37455932,9.124542125,2.6239E-05,57,0,1,13.28194174,2.324979457,163.8881,177.3630917,178.0503465
US059438AH41,JPM 7 ? 10/15/26,500000,120.144,606756,0.011960461,10/29/1996,10/15/2026,Financials,500000000,500000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.11342E-05,54,0,1,6.1611781,0.450766552,161.7281,162.0432842,162.3729917
US126408HG14,CSX 4 ? 11/01/66,700000,86.173,606599,0.011957366,10/18/2016,11/1/2066,Industrials,700000000,700000000,USD,US,2.098773728,12510,12.37455932,9.124542125,2.6239E-05,57,0,1,19.00775243,5.76086742,182.9113,197.1602787,201.9415202
US668444AC61,NWUNI 4.643 12/01/44,547915,110.509,606273,0.01195094,10/29/2013,12/1/2044,Consumer Discretionary,547915000,547915000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,1,14.37853551,2.62679682,74.2825,88.73382262,85.27763336
US039483BQ45,ADM 4 ? 03/15/49,600000,100.87,605895,0.011943489,12/3/2018,3/15/2049,Consumer Staples,600000000,600000000,USD,US,2.33637593,6970,12.24161729,6.860606061,1.68232E-05,68,0,1,16.7442741,3.835535968,127.1917,141.0882639,141.760454
US61945CAE30,MOS 5 ? 11/15/43,600000,100.502,605543,0.01193655,11/13/2013,11/15/2043,Materials,600000000,600000000,USD,US,1.990577739,3791.8,10.08025483,6.603619381,0.000188151,116,0,1,13.53044308,2.508028533,244.1979,258.0799846,258.7464549
US010392FB98,SO 6 03/01/39,500000,119.39,605367,0.011933081,3/6/2009,3/1/2039,Utilities,500000000,500000000,USD,US,2.985518906,7713,#N/A N/A,8.531147541,0.001352723,118,0,1,12.57525517,2.070599244,128.8787,143.3196469,143.0952746
US032511BJ52,APC 3.45 07/15/24,625000,95.427,605223,0.011930243,7/7/2014,7/15/2024,Energy,625000000,625000000,USD,US,2.072003627,17346,7.886590718,3.899141631,0.000680812,162,0,0,5.041668901,0.285272829,156.6715,144.5405861,146.0343898
US12592BAE48,CNHI 4 ? 11/06/20,600000,100.431,605211,0.011930006,11/6/2015,11/6/2020,Industrials,600000000,600000000,USD,US,13.25642468,10723.281,#N/A N/A,2.507709954,0.018753534,205,1,1,1.831409676,0.041721396,121.3047,105.6267133,108.1856364
US90131HAE53,FOXA 3.7 09/15/24,598800,100.141,604999,0.011925827,1/21/2015,9/15/2024,Communications,598800000,598800000,USD,US,1.639229422,13945,14.17766616,5.576923077,5.88069E-06,66,1,1,4.984843602,0.279710295,89.4473,75.40041131,78.77419601
US927804FR06,D 4.45 02/15/44,600000,99.386,604994,0.011925728,2/7/2014,2/15/2044,Utilities,600000000,600000000,USD,US,3.35726257,12019,#N/A N/A,8.228744939,0.0020868,127,0,1,15.13539957,3.055091972,134.2384,147.242603,148.108268
US808513AZ88,SCHW 4 02/01/29,600000,100.36399,604984,0.011925531,10/31/2018,2/1/2029,Financials,600000000,600000000,USD,US,-2.745461422,-11668,10.35739281,12.45906433,1.35589E-06,70,0,1,8.22274189,0.770437586,103.68,97.8274993,100.1213761
US501044CS84,KR 3.85 08/01/23,600000,99.422,604938,0.011924625,7/25/2013,8/1/2023,Consumer Staples,600000000,600000000,USD,US,2.661890728,14625,8.40911827,7.522462562,0.000429565,104,0,1,4.225494074,0.203007105,117.7252,104.050169,107.2382245
US745332CH73,PSD 4.223 06/15/48,600000,98.69,604668,0.011919302,6/14/2018,6/15/2048,Utilities,600000000,600000000,USD,US,3.022082635,4083.704,#N/A N/A,5.894783663,0.003899838,142,0,1,16.70318869,3.849922622,114.7021,128.3726733,129.1515224
US96950FAG90,WMB 4 ? 11/15/20,600000,100.456,604592,0.011917804,11/9/2010,11/15/2020,Energy,600000000,600000000,USD,US,7.295797768,23607,19.26590522,2.43767313,9.61924E-05,91,0,1,1.62461804,0.033642484,104.1549,82.78607484,91.72865479
US92939UAA43,WEC 3 ? 06/15/21,600000,98.962,604178,0.011909643,6/7/2018,6/15/2021,Utilities,600000000,600000000,USD,US,4.646313792,11329.6,13.36446189,6.215540053,2.62494E-06,41,0,1,2.378751904,0.068134138,86.4348,74.55925668,74.81599797
US95040QAE44,WELL 3.95 09/01/23,600000,99.399,604031,0.011906746,8/16/2018,9/1/2023,Financials,600000000,600000000,USD,US,7.100779531,15393.739,22.57643952,3.597764856,2.99087E-06,113,0,1,4.292281239,0.209043295,129.0456,117.4177625,118.5258265
US260543CQ44,DOW 4.8 11/30/28,600000,100.499,603954,0.011905228,11/30/2018,11/30/2028,Materials,600000000,600000000,USD,US,1.337010092,18272,#N/A N/A,5.421106557,0.005089103,182,0,1,7.865761835,0.71095584,183.8773,178.5181721,180.8829941
US96950FAL85,WMB 4 ? 11/15/23,600000,100.19699,603207,0.011890503,11/15/2013,11/15/2023,Energy,600000000,600000000,USD,US,7.295797768,23607,19.26590522,2.43767313,9.61924E-05,91,0,1,4.248234988,0.203584564,170.2442,156.4361262,159.8099691
US69352PAL76,PPL 3.1 05/15/26,650000,92.503,602781,0.011882105,5/17/2016,5/15/2026,Utilities,650000000,650000000,USD,US,5.091909934,20961,10.12761642,4.631520533,0.000104757,77,1,1,6.634559592,0.485494314,130.1618,130.4703495,131.3164766
US293791AF64,EPD 6 ? 03/01/33,500000,118.603,602659,0.011879701,7/30/2003,3/1/2033,Energy,500000000,500000000,USD,US,3.856404297,26316.5,13.4260887,5.660065001,1.7813E-05,55,1,1,9.634698996,1.168527653,188.2315,181.5573275,179.8306804
US341081FF99,NEE 4 ? 02/01/42,600000,98.868,602214,0.011870929,12/13/2011,2/1/2042,Utilities,600000000,600000000,USD,US,2.02907777,11793,#N/A N/A,9.296680498,0.002737491,133,0,1,14.86024304,2.855559916,103.2684,115.8202164,116.8295593
US126408GW72,CSX 4 ? 05/30/42,600000,100.188,602078,0.011868248,11/1/2011,5/30/2042,Industrials,600000000,600000000,USD,US,2.098773728,12510,12.37455932,9.124542125,2.6239E-05,57,0,1,14.2064627,2.633258033,158.4923,171.5889294,172.4497185
US136375BD37,CNRCN 6.9 07/15/28,475000,123.921,602008,0.011866868,7/7/1998,7/15/2028,Industrials,475000000,475000000,USD,CA,1.824156024,11577,14.4721413,14.21829522,8.95874E-07,30,0,1,7.28423806,0.643095773,97.3209,94.56774133,94.83960132
US46132FAB67,IVZ 4 01/30/24,600000,98.865,601990,0.011866513,11/12/2013,1/30/2024,Financials,600000000,600000000,USD,US,3.916242661,6758.5,10.36477179,#N/A N/A,0.000478276,125,1,1,4.615790544,0.241462925,146.8121,136.1116992,136.3566485
US233331BA46,DTE 3.7 08/01/23,600000,99.027,601932,0.01186537,8/6/2018,8/1/2023,Utilities,600000000,600000000,USD,US,4.8254846,14077,12.24484947,5.09141791,4.14558E-06,45,0,1,4.24275954,0.204439586,98.6839,87.07936939,88.18413551
US637432MS19,NRUC 4.023 11/01/32,597711,100.199,601639,0.011859594,3/6/2013,11/1/2032,Financials,597711000,597711000,USD,US,18.36654474,24354.79,#N/A N/A,1.589856636,0.005422097,160,0,1,10.4532921,1.278361156,99.0501,89.48161633,90.42516666
US90131HBW43,FOXA 3.7 10/15/25,600000,99.633,601313,0.011853168,1/11/2016,10/15/2025,Communications,600000000,600000000,USD,US,1.639229422,13945,14.17766616,5.576923077,5.88069E-06,66,1,1,6.066637512,0.412351431,81.8776,81.26704521,83.90703367
US776743AA47,ROP 3 12/15/20,600000,98.743,601308,0.011853069,12/7/2015,12/15/2020,Industrials,600000000,600000000,USD,US,2.77039703,4852.5,20.41337414,8.612967004,2.77508E-06,37,0,1,1.929355966,0.046247313,83.1967,68.94868109,70.10123833
US29266MAF68,IBESM 6 ? 07/15/36,500000,117.462,601091,0.011848792,7/24/2006,7/15/2036,Utilities,500000000,500000000,USD,ES,3.89296359,41952,9.206219397,7.274973695,2.12858E-05,71,1,1,10.87593392,1.555423522,205.0397,221.5870303,220.4865508
US20605PAG63,CXO 4 ? 01/15/25,600000,98.395,601089,0.011848753,12/28/2016,1/15/2025,Energy,600000000,600000000,USD,US,1.827106864,4206,11.28167573,16.60958904,0.000103412,93,1,1,5.305162477,0.320000332,179.9362,165.0994592,182.8268341
US828807CK11,SPG 3 ? 03/15/22,600000,99.362,601066,0.011848299,3/13/2012,3/15/2022,Financials,600000000,600000000,USD,US,5.391824947,23734.215,18.39970848,5.139272269,2.1007E-06,109,0,1,3.082607097,0.109907117,82.533,67.05559445,71.09102962
US19416QEJ58,CL 4 08/15/45,600000,98.871,601026,0.011847511,8/7/2015,8/15/2045,Consumer Staples,600000000,600000000,USD,US,1.300315884,6125,15.16467484,26.5620915,5.66938E-07,43,0,1,16.36872142,3.543663915,91.0062,105.2089736,104.8335253
US24422EUK36,DE 3 ? 09/10/21,600000,99.362,600964,0.011846288,9/10/2018,9/10/2021,Industrials,600000000,600000000,USD,US,15.82222222,30830.3,#N/A N/A,3.242947611,0.001961152,132,0,1,2.625371001,0.081258121,60.7439,49.24879276,49.4794816
US74432QCC78,PRU 3.878 03/27/28,600000,99.315,600738,0.011841834,3/27/2018,3/27/2028,Financials,600000000,600000000,USD,US,#N/A N/A,16881,#N/A N/A,#N/A N/A,0.000286275,119,0,1,7.818178314,0.694319935,105.2401,101.0647576,102.9227368
US842587CM73,SO 2 ? 06/15/20,600000,98.748,600601,0.011839133,6/12/2015,6/15/2020,Utilities,600000000,600000000,USD,US,4.896443288,48667,11.60480685,3.546635183,2.01562E-05,58,0,1,1.462097511,0.028142524,77.7733,54.71523863,65.67776222
US86787EBA47,STI 3.525 10/26/21,600000,99.623,600441,0.011835979,10/26/2018,10/26/2021,Financials,600000000,600000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000150734,58,0,1,1.815268664,0.041115264,82.5891,63.50101768,69.86486866
US478160AV64,JNJ 4 ? 09/01/40,550000,107.905,600421,0.011835585,8/17/2010,9/1/2040,Health Care,550000000,550000000,USD,US,0.587690677,17116,15.04567951,26.07708779,1.12458E-07,23,0,1,14.21644676,2.586239599,81.9778,95.80308051,95.62256222
US34964CAC01,FBHS 4 09/21/23,600000,99.154,600324,0.011833673,9/21/2018,9/21/2023,Consumer Discretionary,600000000,600000000,USD,US,2.46603182,2125.2,12.59166733,16.64777328,0.000258165,153,0,1,4.348750757,0.213646174,141.0629,129.6248511,130.598939
US45866FAJ30,ICE 3 ? 09/21/28,600000,98.782,600130,0.011829849,8/13/2018,9/21/2028,Financials,600000000,600000000,USD,US,2.394323873,7193,16.33056228,15.5828877,5.46633E-08,51,0,1,8.160615821,0.760051852,96.7719,91.60443957,93.39552411
US056752AM06,BIDU 4 ? 05/14/24,600000,99.676,600098,0.011829218,11/14/2018,5/14/2024,Communications,850000000,850000000,USD,CN,-4.511202404,-42087,22.15583177,16.99009288,5.09185E-05,101,0,1,4.863245382,0.265583424,168.8069,157.0644159,158.2582723
US370334CJ19,GIS 4.7 04/17/48,650000,91.599,600061,0.011828488,4/17/2018,4/17/2048,Consumer Staples,650000000,650000000,USD,US,4.561264347,16303.1,14.03763062,8.116502335,0.000174524,93,0,1,15.48418314,3.381139178,212.337,226.6922082,227.1266121
US00774MAF23,AER 4 ? 07/03/23,600000,97.935,599985,0.01182699,6/12/2018,7/3/2023,Financials,600000000,600000000,USD,IE,6.79135632,22206.97721,#N/A N/A,3.663782789,0.002574015,143,1,1,4.105958351,0.19262344,188.8647,177.7250778,178.4493552
US202795JL56,EXC 3 ? 08/15/47,650000,91.084,599968,0.011826655,8/23/2017,8/15/2047,Utilities,650000000,650000000,USD,US,3.796382189,8185,#N/A N/A,6.019390582,0.003118181,136,0,1,17.03456157,3.900890958,112.9148,126.6085166,127.130786
US929160AV17,VMC 4 ? 06/15/47,700000,83.474,599805,0.011823442,6/15/2017,6/15/2047,Materials,700000000,700000000,USD,US,2.773525326,2940.126,16.84353938,3.225049235,5.67109E-05,99,0,1,14.7939541,3.140559005,249.5283,263.9948744,264.2306272
US00912XAQ79,AL 3 ? 02/01/22,600000,98.594,599752,0.011822397,1/14/2015,2/1/2022,Financials,600000000,600000000,USD,US,7.182513032,10865.835,10.33863853,5.448469857,0.000469637,125,0,1,2.942047711,0.100917009,129.4973,114.7741272,117.2408862
US120568BA72,BG 4.35 03/15/24,600000,98.845,599740,0.011822161,9/10/2018,3/15/2024,Consumer Staples,600000000,600000000,USD,US,4.107028189,8248.9683,12.13163934,3.498098859,0.001467882,123,1,1,4.697101817,0.249376741,181.6541,170.1236404,171.2357368
US404280AF65,HSBC 7 ? 05/17/32,483613,123.439,599528,0.011817982,8/25/2005,5/17/2032,Financials,483613000,483613000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000925447,90,0,1,9.113913175,1.037414218,225.4608,219.5882501,218.0186194
US29364WBB37,ETR 4.2 09/01/48,600000,98.536,599476,0.011816957,8/14/2018,9/1/2048,Utilities,600000000,600000000,USD,US,4.707021851,6547.538,#N/A N/A,5.888607179,0.002809694,134,0,1,16.88130296,3.91114437,116.6051,130.3527156,131.1267046
US035242AM81,ABIBB 4.7 02/01/36,614505,95.811,599273,0.011812955,1/25/2016,2/1/2036,Consumer Staples,6000000000,614505000,USD,BE,4.845808516,116075,14.32056293,4.967083913,0.000151505,90,1,1,11.62564959,1.695648068,189.6809,204.4910325,204.4700338
US292505AJ36,ECACN 3.9 11/15/21,600000,99.578,599223,0.01181197,11/14/2011,11/15/2021,Energy,600000000,600000000,USD,CA,1.818778395,3603,9.081203634,5.236914601,0.002244522,230,0,0,2.779037349,0.089770837,137.6453,123.040172,126.8141698
US808513AW57,SCHW 3 ? 05/21/21,600000,99.657,599080,0.011809151,5/22/2018,5/21/2021,Financials,600000000,600000000,USD,US,-2.745461422,-11668,10.35739281,12.45906433,1.35589E-06,70,0,1,2.357343221,0.066260433,56.4605,43.04832255,44.83916492
US12541WAA80,CHRW 4.2 04/15/28,600000,99.179,599064,0.011808835,4/11/2018,4/15/2028,Industrials,600000000,600000000,USD,US,1.082303669,1043.502,15.10819829,#N/A N/A,2.21288E-06,36,0,1,7.759212326,0.686468316,141.3666,137.1903456,138.9554714
US92340LAA70,VER 4 ? 06/01/26,600000,99.693,599052,0.011808599,6/2/2016,6/1/2026,Financials,600000000,600000000,USD,US,5.860780397,5981.324025,#N/A N/A,3.457106769,0.002347294,219,1,1,6.333608394,0.453701292,201.4479,200.2269782,202.5292825
US28370TAG40,KMI 4.3 05/01/24,600000,99.32,598858,0.011804775,5/2/2014,5/1/2024,Energy,600000000,600000000,USD,US,5.324512756,37615,13.21270381,#N/A N/A,0.000187181,110,1,1,4.834801575,0.262653339,167.7426,154.229479,157.137277
US75886AAJ79,ETP 4 ? 11/01/23,600000,99.292,598827,0.011804164,12/20/2013,11/1/2023,Energy,600000000,600000000,USD,US,4.790724306,39861.5,10.85444805,3.464468864,0.005397403,270,1,1,4.411843931,0.219346166,187.7306,174.2955233,177.2642164
US12189LAL53,BNSF 3.05 09/01/22,600000,98.574,596578,0.011759831,8/23/2012,9/1/2022,Industrials,600000000,600000000,USD,US,2.082291046,20977,#N/A N/A,9.546259843,0.000582957,105,0,1,3.508112786,0.140548273,66.3049,52.23839418,55.11580302
US896239AC42,TRMB 4.9 06/15/28,600000,97.006,596491,0.011758116,6/15/2018,6/15/2028,Industrials,600000000,600000000,USD,US,3.267582716,1807.5,25.39490118,17.176,0.000114511,76,0,1,7.488672141,0.658538666,241.7877,237.814874,239.1872826
US26442CAA27,DUK 6.1 06/01/37,500000,119.074,596302,0.01175439,6/5/2007,6/1/2037,Utilities,500000000,500000000,USD,US,3.23357453,11172,#N/A N/A,8.431279621,0.002668803,133,0,1,11.95901862,1.825539511,136.5781,152.2094814,151.3098753
US90932PAA66,UAL 4 04/11/26,593411,99.807,596288,0.011754115,4/7/2014,4/11/2026,Consumer Discretionary,736647000,593410026.2,USD,US,1.632579029,9451,#N/A N/A,10.10554562,#N/A N/A,#N/A N/A,0,1,4.913874172,0.271497893,129.7607,117.0422418,119.9495422
US370334CD49,GIS 3.2 04/16/21,600000,98.874,596231,0.011752991,4/17/2018,4/16/2021,Consumer Staples,600000000,600000000,USD,US,4.561264347,16303.1,14.03763062,8.116502335,0.000174524,93,0,1,2.26091873,0.06129819,85.8422,73.65606372,73.8124153
US038222AH86,AMAT 2 ? 10/01/20,600000,98.851,596212,0.011752616,9/24/2015,10/1/2020,Technology,600000000,600000000,USD,US,0.234463795,1279,6.298985833,22.44871795,0.000153191,92,0,1,1.758431761,0.038886758,46.5103,28.48100372,33.7694668
US832696AM09,SJM 4 ? 03/15/35,650000,90.695,596194,0.011752262,10/7/2015,3/15/2035,Consumer Staples,650000000,650000000,USD,US,3.613271769,6103.9,12.64512869,8.192198982,6.98993E-05,82,0,1,11.51814447,1.622269038,194.3194,211.2464857,209.4453598
US487836BQ08,K 4 ? 04/01/46,650000,90.826,596138,0.011751158,3/7/2016,4/1/2046,Consumer Staples,650000000,650000000,USD,US,3.467793881,9181,13.1906777,9.48046875,2.25768E-05,70,0,1,15.28286192,3.210169201,194.6815,209.3252965,208.971344
US571748AV42,MMC 3 ? 06/03/24,600000,97.49,595965,0.011747747,5/30/2014,6/3/2024,Financials,600000000,600000000,USD,US,1.5004329,5284,14.14054184,14.08016878,1.83409E-08,45,0,1,5.013368411,0.279312429,123.8162,111.111187,113.1098373
US88579YAV39,MMM 2 ? 09/19/26,650000,91.138,595769,0.011743884,9/19/2016,9/19/2026,Materials,650000000,650000000,USD,US,1.244422464,11386,15.39200117,29.08074534,2.50513E-06,65,0,1,7.090017488,0.549284382,70.4127,70.10723138,70.79325897
US03523TBJ60,ABIBB 8 11/15/39,450000,131.791,595760,0.011743706,3/14/2011,11/15/2039,Consumer Staples,450000000,450000000,USD,BE,4.845808516,116075,14.32056293,4.967083913,0.000151505,90,1,1,11.77089834,1.877553559,222.2893,237.6049287,237.2428112
US655844BJ66,NSC 3 04/01/22,600000,98.68,595630,0.011741144,3/15/2012,4/1/2022,Industrials,600000000,600000000,USD,US,2.111178738,10406,11.94877085,8.445454545,3.39391E-05,60,0,1,3.144623777,0.113817891,64.5155,49.75344384,52.92483144
US444859BD30,HUM 3.85 10/01/24,600000,98.492,595508,0.011738739,9/19/2014,10/1/2024,Health Care,600000000,600000000,USD,US,-2.320087695,-8466,10.32757754,19.61570248,2.03194E-06,41,0,1,5.206396385,0.304023781,137.4625,124.0115855,126.5634282
US166764BP47,CVX 1.991 03/03/20,600000,98.694,595449,0.011737576,3/3/2017,3/3/2020,Energy,600000000,600000000,USD,US,0.812045632,27462,8.567493186,71.10423453,5.29556E-06,39,0,1,1.204583064,0.020042857,26.8176,-0.830410094,15.50690434
US101137AP29,BSX 2.85 05/15/20,600000,98.967,595085,0.011730401,5/12/2015,5/15/2020,Health Care,600000000,600000000,USD,US,2.342401161,6458,23.85409066,9.296943231,1.41597E-05,59,0,1,1.398347135,0.025788425,80.6838,56.88553815,69.03125119
US40414LAP40,HCP 4 12/01/22,600000,99.043,594991,0.011728548,12/1/2015,12/1/2022,Financials,600000000,600000000,USD,US,6.870133469,7288.596,21.35289473,3.032880968,1.04428E-06,101,0,1,3.698445906,0.154656881,149.7875,136.9113666,138.9579537
US24422ETZ24,DE 2.35 01/08/21,600000,98.156,594968,0.011728094,1/8/2018,1/8/2021,Industrials,600000000,600000000,USD,US,15.82222222,30830.3,#N/A N/A,3.242947611,0.001961152,132,0,1,2.008479227,0.049573109,54.4376,41.0147276,41.28946723
US25468PDP80,DIS 1.95 03/04/20,600000,98.628,594953,0.011727799,3/6/2017,3/4/2020,Communications,600000000,600000000,USD,US,0.970371659,21918,11.07650856,26.12170088,1.26356E-06,49,0,1,1.207652922,0.020118691,31.1756,3.591955553,19.86336431
US75913MAA71,RF 6.45 06/26/37,500000,116.014,594941,0.011727562,6/26/2007,6/26/2037,Financials,500000000,500000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000244826,61,0,1,11.35839034,1.706833128,191.3453,207.1946152,206.3058068
US00185AAF12,AON 3 ? 06/14/24,600000,97.421,594909,0.011726931,5/28/2014,6/14/2024,Financials,600000000,600000000,USD,US,1.818325434,5821,18.73100655,6.631205674,4.05514E-08,49,1,1,5.043287275,0.28224078,128.4031,115.723707,117.7620277
